Method Name;CND;CDISP;CINT;FDP;HD;HEF;HER;HL;HVC;HVL;LOC;LAA;LND;MMI;MND;CC;NOAV;NOL;NOPM
com.naman14.timber.provider.SearchHistory.getInstance(Context);1;1.0;1;0;7.5;403.3083;0.0182;15;12;53.7744;6;1.0;0;70.8588;1;2;2;0;1
com.naman14.timber.provider.SearchHistory.getRecentSearches();1;0.375;7;1;26.9167;4749.8909;0.0942;38;25;176.4665;18;0.5;1;56.6779;3;5;5;1;0
com.naman14.timber.provider.SearchHistory.onCreate(SQLiteDatabase);0;1.0;1;1;2.0;86.0391;0.0065;12;12;43.0196;5;0.0;0;73.3151;0;1;4;0;1
com.naman14.timber.provider.SearchHistory.onDowngrade(SQLiteDatabase, int, int);0;0.5;1;1;4.0;139.4767;0.009;11;9;34.8692;4;0.0;0;76.1432;0;1;2;0;3
com.naman14.timber.provider.SearchHistory.onUpgrade(SQLiteDatabase, int, int);0;0.0;0;0;0.0;0.0;0.0;7;4;14.0;2;0.0;0;85.4081;0;1;0;0;3
com.naman14.timber.provider.SearchHistory.queryRecentSearches(String);0;1.0;2;1;4.8125;357.2363;0.0168;19;15;74.2309;6;0.25;0;69.9371;0;1;6;0;1
com.naman14.timber.provider.SongPlayCount.SongPlayCount(Context);0;1.0;2;0;3.5;186.5604;0.0109;14;14;53.303;11;1.0;0;65.2097;0;1;6;0;1
com.naman14.timber.provider.SongPlayCount.bumpSongCount(long);1;0.5;1;0;5.4;328.9555;0.0159;16;14;60.9177;12;1.0;0;63.9149;1;2;3;0;1
com.naman14.timber.provider.SongPlayCount.calculateScore(int[]);1;0.5;1;1;15.0;2108.3124;0.0548;32;21;140.5542;17;0.5;1;57.984;1;3;5;1;1
com.naman14.timber.provider.SongPlayCount.createNewPlayedEntry(SQLiteDatabase, long);0;0.3333;4;1;8.8214;1468.0715;0.0431;35;27;166.4211;17;0.2;0;57.6138;0;1;10;0;2
com.naman14.timber.provider.SongPlayCount.deleteAll();0;1.0;2;1;3.125;99.0602;0.0071;10;9;31.6993;4;0.5;0;76.4242;0;1;3;0;0
com.naman14.timber.provider.SongPlayCount.deleteEntry(SQLiteDatabase, String);0;1.0;1;1;2.5;79.2481;0.0061;10;9;31.6993;9;0.5;0;68.7417;0;1;4;0;2
com.naman14.timber.provider.SongPlayCount.getColumnIndexForWeek(int);0;0.0;0;0;3.0;81.0;0.0062;9;8;27.0;11;0.0;0;67.3754;0;1;1;0;1
com.naman14.timber.provider.SongPlayCount.getColumnNameForWeek(int);0;1.0;1;1;3.5;99.8526;0.0072;9;9;28.5293;9;0.0;0;69.0512;0;1;2;0;1
com.naman14.timber.provider.SongPlayCount.getInstance(Context);1;1.0;1;0;7.5;403.3083;0.0182;15;12;53.7744;10;1.0;0;66.0194;1;2;2;0;1
com.naman14.timber.provider.SongPlayCount.getScoreMultiplierForWeek(int);0;1.0;1;0;5.5;404.6588;0.0182;18;17;73.5743;10;1.0;0;65.139;0;1;5;0;1
com.naman14.timber.provider.SongPlayCount.getTopPlayedResults(int);0;0.75;3;1;8.5556;924.4124;0.0316;25;20;108.0482;14;0.25;0;60.6671;0;2;6;0;1
com.naman14.timber.provider.SongPlayCount.getTopPlayedResultsForList(long[]);2;0.4;15;2;54.0;42742.2603;0.4075;134;60;791.5233;65;0.2;1;39.8376;3;11;16;3;1
com.naman14.timber.provider.SongPlayCount.onCreate(SQLiteDatabase);0;0.5;3;1;11.2;2662.737;0.064;50;27;237.7444;20;0.2;1;54.8981;1;2;8;1;1
com.naman14.timber.provider.SongPlayCount.onDowngrade(SQLiteDatabase, int, int);0;0.5;1;1;4.0;139.4767;0.009;11;9;34.8692;5;0.0;0;74.0293;0;1;2;0;3
com.naman14.timber.provider.SongPlayCount.onUpgrade(SQLiteDatabase, int, int);0;0.0;0;0;0.0;0.0;0.0;7;4;14.0;3;0.0;0;81.5669;0;1;0;0;3
com.naman14.timber.provider.SongPlayCount.removeItem(long);0;0.6667;2;0;3.5;127.8942;0.0085;11;10;36.5412;7;1.0;0;70.6678;0;1;3;0;1
com.naman14.timber.provider.SongPlayCount.updateExistingRow(SQLiteDatabase, long, boolean);3;0.25;14;1;84.24;103615.2;0.7354;205;64;1230.0;88;0.5;1;35.5833;4;15;23;3;3
com.naman14.timber.provider.SongPlayCount.updateResults();1;0.2727;10;1;27.3438;8936.2293;0.1435;61;41;326.8107;30;0.5714;1;49.9641;2;5;10;1;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SlidingUpPanelLayout(Context);0;0.0;0;0;1.5;17.4145;0.0022;5;5;11.6096;3;0.0;0;82.3002;0;1;1;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SlidingUpPanelLayout(Context, AttributeSet);0;0.0;0;0;1.5;23.2647;0.0027;6;6;15.5098;3;0.0;0;81.3571;0;1;2;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SlidingUpPanelLayout(Context, AttributeSet, int);3;0.5;18;5;34.8197;45042.133;0.422;196;97;1293.5829;59;0.5833;0;39.249;3;12;54;0;3
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.anchorPanel();1;0.0;0;1;3.0;124.5395;0.0083;12;11;41.5132;13;0.75;0;64.3145;1;2;4;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.canScroll(View, boolean, int, int, int);2;0.3;9;0;31.7143;14479.7817;0.198;87;38;456.5697;30;0.0;1;48.8645;3;9;11;1;5
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.checkLayoutParams(LayoutParams);0;1.0;1;0;7.0;189.0;0.011;9;8;27.0;4;0.0;0;76.8658;0;2;1;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.collapsePanel();2;0.0;0;1;5.5;506.0;0.0212;23;16;92.0;16;0.6;0;59.7964;1;4;5;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.collapsePanel(View, int);0;0.0;0;0;3.0;85.588;0.0065;9;9;28.5293;3;1.0;0;79.3658;0;2;2;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.computePanelTopPosition(float);0;0.3333;3;0;6.6667;736.3074;0.0272;26;19;110.4461;11;1.0;0;62.8415;0;3;7;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.computeScroll();2;0.5;3;0;10.0;703.2403;0.0264;18;15;70.324;10;1.0;0;65.0802;2;4;1;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.computeSlideOffset(int);0;0.0;0;0;6.4;497.3391;0.0209;21;13;77.7092;12;1.0;0;63.1563;0;2;4;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.dispatchOnPanelAnchored(View);1;1.0;2;1;3.125;99.0602;0.0071;10;9;31.6993;6;0.5;0;72.4897;1;2;3;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.dispatchOnPanelCollapsed(View);1;1.0;2;1;3.125;99.0602;0.0071;10;9;31.6993;6;0.5;0;72.4897;1;2;3;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.dispatchOnPanelExpanded(View);1;1.0;2;1;3.125;99.0602;0.0071;10;9;31.6993;6;0.5;0;72.4897;1;2;3;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.dispatchOnPanelHidden(View);1;1.0;2;1;3.125;99.0602;0.0071;10;9;31.6993;6;0.5;0;72.4897;1;2;3;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.dispatchOnPanelSlide(View);1;1.0;1;0;2.5;67.5;0.0055;9;8;27.0;5;1.0;0;74.7518;1;2;3;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.draw(Canvas);1;0.25;7;0;23.0;5981.4996;0.1098;53;30;260.0652;23;1.0;0;53.1992;1;4;9;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.drawChild(Canvas, View, long);3;0.4167;11;1;31.0;15625.767;0.2083;88;53;504.057;28;0.8;0;49.2476;3;7;18;0;3
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.expandPanel();1;0.0;0;1;3.0;124.5395;0.0083;12;11;41.5132;13;0.6667;0;64.3145;1;2;3;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.expandPanel(View, int, float);0;0.0;0;0;3.5;116.2675;0.0079;10;10;33.2193;3;1.0;0;78.8662;0;2;3;0;3
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.expandPanel(float);1;0.5;1;2;5.625;482.8315;0.0205;21;17;85.8367;11;0.5;0;63.6255;0;3;5;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.generateDefaultLayoutParams();0;0.0;0;0;0.0;0.0;0.0;3;3;4.7549;4;0.0;0;82.6511;0;1;0;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.generateLayoutParams(AttributeSet);0;1.0;1;0;2.0;23.2193;0.0027;5;5;11.6096;4;0.0;0;79.5748;0;1;1;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.generateLayoutParams(LayoutParams);0;0.0;0;0;6.0;111.4525;0.0077;8;5;18.5754;6;0.0;0;74.1428;0;2;1;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.getAnchorPoint();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;8;1.0;0;73.9766;0;1;1;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.getCoveredFadeColor();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;6;1.0;0;76.702;0;1;1;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.getCurrentParalaxOffset();1;0.0;0;0;7.0;288.4632;0.0146;13;9;41.209;9;1.0;0;67.7982;1;2;1;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.getDirectionalSlideOffset();0;0.0;0;0;3.0;54.2842;0.0048;7;6;18.0947;6;1.0;0;74.1428;0;2;2;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.getPanelHeight();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;6;1.0;0;76.702;0;1;1;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.hasOpaqueBackground(View);0;1.0;2;1;6.25;356.9395;0.0168;15;14;57.1103;4;0.0;0;74.4788;0;2;3;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.hidePanel();2;0.0;0;1;9.3889;1214.2041;0.0379;29;22;129.3235;12;0.6667;0;61.4639;1;5;7;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.isDragViewUnder(int, int);1;0.3333;3;0;16.3333;4376.1094;0.0892;57;26;267.9251;11;1.0;0;60.0762;0;5;7;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.isOverlayed();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;6;1.0;0;76.702;0;1;1;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.isPanelAnchored();0;0.0;0;1;2.0;31.0196;0.0033;6;6;15.5098;8;0.5;0;72.065;0;1;2;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.isPanelExpanded();0;0.0;0;1;2.0;31.0196;0.0033;6;6;15.5098;8;0.5;0;72.065;0;1;2;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.isPanelHidden();0;0.0;0;1;2.0;31.0196;0.0033;6;6;15.5098;8;0.5;0;72.065;0;1;2;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.isSlidingEnabled();0;0.0;0;0;2.5;60.0;0.0051;8;8;24.0;3;1.0;0;79.8346;0;2;2;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onAttachedToWindow();0;1.0;1;0;2.0;31.0196;0.0033;6;6;15.5098;5;1.0;0;76.5177;0;1;1;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onDetachedFromWindow();0;1.0;1;0;2.0;31.0196;0.0033;6;6;15.5098;5;1.0;0;76.5177;0;1;1;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onFinishInflate();1;0.3333;2;0;6.75;280.214;0.0143;12;11;41.5132;10;1.0;0;66.8001;1;2;1;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onInterceptTouchEvent(MotionEvent);1;0.6;9;2;35.8684;21835.2927;0.2604;109;48;608.7609;38;0.5455;0;45.6815;3;15;17;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onLayout(boolean, int, int, int, int);2;0.1818;8;2;28.3276;21083.322;0.2544;126;60;744.2682;48;0.6923;1;42.8458;3;16;24;1;5
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onMeasure(int, int);1;0.25;11;4;37.6923;44897.6548;0.4211;195;69;1191.1623;67;0.5294;1;38.2325;2;19;31;1;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onPanelDragged(int);2;0.1;6;2;21.5625;6837.9891;0.1201;60;39;317.1241;26;0.8182;0;51.3417;2;8;14;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onRestoreInstanceState(Parcelable);0;1.0;2;1;3.125;99.0602;0.0071;10;9;31.6993;6;0.5;0;72.5829;0;1;4;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onSaveInstanceState();0;1.0;1;1;3.125;99.0602;0.0071;10;9;31.6993;7;0.5;0;71.1225;0;1;4;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onSizeChanged(int, int, int, int);1;1.0;1;0;4.6667;310.8369;0.0153;18;13;66.6079;8;1.0;0;67.4663;1;2;5;0;4
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.onTouchEvent(MotionEvent);1;0.6667;2;0;6.0;301.1369;0.015;14;12;50.1895;8;1.0;0;68.3106;1;2;2;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setAllChildrenVisible();1;0.5;4;1;9.0;788.1158;0.0284;21;18;87.5684;8;0.0;1;66.5717;2;3;5;1;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setAnchorPoint(float);1;0.0;0;0;5.25;236.1062;0.0127;13;11;44.9726;11;1.0;0;65.6279;1;3;2;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setCoveredFadeColor(int);0;1.0;1;0;2.0;31.0196;0.0033;6;6;15.5098;10;1.0;0;69.951;0;1;2;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setDragView(View);3;0.1667;2;0;23.1429;5051.1887;0.0981;47;25;218.2612;29;1.0;0;51.4457;5;8;1;0;N/A
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setEnableDragViewTouchEvents(boolean);0;0.0;0;0;1.5;17.4145;0.0022;5;5;11.6096;9;1.0;0;71.8923;0;1;2;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setEnabled(boolean);1;0.5;1;0;8.0;253.594;0.0134;10;9;31.6993;7;0.0;0;71.0293;1;2;1;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setOverlayed(boolean);0;0.0;0;0;1.5;17.4145;0.0022;5;5;11.6096;8;1.0;0;73.0082;0;1;2;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setPanelHeight(int);0;1.0;1;0;2.0;31.0196;0.0033;6;6;15.5098;9;1.0;0;70.9492;0;1;2;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setPanelSlideListener(PanelSlideListener);0;0.0;0;0;1.0;8.0;0.0013;4;4;8.0;8;1.0;0;73.9766;0;1;2;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setSlidePanelOffset(int);0;1.0;1;0;2.0;31.0196;0.0033;6;6;15.5098;10;1.0;0;69.951;0;1;2;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.setSlidingEnabled(boolean);0;0.0;0;0;1.5;17.4145;0.0022;5;5;11.6096;8;1.0;0;73.0082;0;1;2;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.showPanel();2;0.3333;2;2;7.5625;738.8739;0.0272;23;19;97.7023;13;0.5;0;61.6026;1;4;6;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.smoothSlideTo(float, int);1;0.5;3;0;8.6667;920.3843;0.0315;25;19;106.1982;19;1.0;0;57.7763;1;3;4;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.updateObscuredViewVisibility();1;0.2;14;1;27.0;15447.3116;0.2068;103;47;572.1227;34;0.5;0;47.0054;1;8;18;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.DragHelperCallback.clampViewPositionVertical(View, int, int);1;0.6667;3;1;6.75;712.0308;0.0266;27;15;105.486;10;0.0;0;63.9404;1;2;4;0;3
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.DragHelperCallback.getViewVerticalDragRange(View);0;0.0;0;1;1.5;12.0;0.0017;4;4;8.0;4;0.0;0;80.5432;0;1;1;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.DragHelperCallback.onViewCaptured(View, int);0;1.0;1;0;0.0;0.0;0.0;4;4;8.0;4;0.0;0;80.5432;0;1;0;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.DragHelperCallback.onViewDragStateChanged(int);3;0.3333;9;4;21.25;6193.9258;0.1124;60;29;291.4789;26;0.0;0;51.6019;3;8;10;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.DragHelperCallback.onViewPositionChanged(View, int, int, int, int);0;1.0;2;0;2.5;58.1617;0.005;9;6;23.2647;5;0.0;0;75.2179;0;1;1;0;5
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.DragHelperCallback.onViewReleased(View, float, float);1;0.75;4;1;27.8667;12759.3568;0.182;90;34;457.8717;28;0.0;0;49.4728;1;12;8;0;3
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.DragHelperCallback.tryCaptureView(View, int);1;0.0;0;1;3.0;109.6236;0.0076;11;10;36.5412;7;0.0;0;70.5746;1;2;3;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.LayoutParams.LayoutParams();0;1.0;1;1;3.0;30.0;0.0032;5;4;10.0;3;0.0;0;82.5901;0;1;1;0;0
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.LayoutParams.LayoutParams(Context, AttributeSet);0;1.0;3;0;4.5;179.3841;0.0106;12;10;39.8631;5;1.0;0;73.612;0;1;4;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.LayoutParams.LayoutParams(LayoutParams);0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;3;0.0;0;83.2686;0;1;1;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.LayoutParams.LayoutParams(LayoutParams);0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;3;0.0;0;83.2686;0;1;1;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.LayoutParams.LayoutParams(MarginLayoutParams);0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;3;0.0;0;83.2686;0;1;1;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.LayoutParams.LayoutParams(int, int);0;1.0;1;0;2.0;36.1895;0.0036;7;6;18.0947;3;0.0;0;80.8027;0;1;2;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.PanelSlideListener.onPanelAnchored(View);0;0.0;0;0;0.0;0.0;0.0;1;1;0.0;0;0.0;0;0.0;N/A;1;N/A;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.PanelSlideListener.onPanelCollapsed(View);0;0.0;0;0;0.0;0.0;0.0;1;1;0.0;0;0.0;0;0.0;N/A;1;N/A;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.PanelSlideListener.onPanelExpanded(View);0;0.0;0;0;0.0;0.0;0.0;1;1;0.0;0;0.0;0;0.0;N/A;1;N/A;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.PanelSlideListener.onPanelHidden(View);0;0.0;0;0;0.0;0.0;0.0;1;1;0.0;0;0.0;0;0.0;N/A;1;N/A;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.PanelSlideListener.onPanelSlide(View, float);0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;0;0.0;0;0.0;N/A;1;N/A;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SavedState.SavedState(Parcel);0;1.0;3;1;6.6667;299.8174;0.0149;13;11;44.9726;8;0.5;0;68.6993;1;2;3;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SavedState.SavedState(Parcelable);0;1.0;1;0;1.0;4.7549;0.0009;3;3;4.7549;3;0.0;0;85.3765;0;1;1;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SavedState.writeToParcel(Parcel, int);0;1.0;3;0;4.6667;170.5256;0.0103;11;10;36.5412;5;1.0;0;73.8554;0;1;3;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SimplePanelSlideListener.onPanelAnchored(View);0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SimplePanelSlideListener.onPanelCollapsed(View);0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SimplePanelSlideListener.onPanelExpanded(View);0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SimplePanelSlideListener.onPanelHidden(View);0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;3;0.0;0;87.4843;0;1;0;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SimplePanelSlideListener.onPanelSlide(View, float);0;0.0;0;0;0.0;0.0;0.0;3;3;4.7549;3;0.0;0;85.3765;0;1;0;0;2
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SlideState.valueOf(String);0;0.0;0;0;0.0;NaN;NaN;0;0;NaN;0;0.0;0;0.0;-1;1;0;0;1
com.naman14.timber.slidinguppanel.SlidingUpPanelLayout.SlideState.values();0;0.0;0;0;0.0;NaN;NaN;0;0;NaN;0;0.0;0;0.0;-1;1;0;0;0
com.naman14.timber.slidinguppanel.ViewDragHelper.ViewDragHelper(Context, ViewGroup, Callback);1;0.5714;7;1;11.6316;2886.4508;0.0676;48;36;248.1564;25;0.9;0;52.5916;1;3;15;0;3
com.naman14.timber.slidinguppanel.ViewDragHelper.abort();1;0.3333;4;0;10.4;1787.7117;0.0491;38;23;171.8954;16;1.0;0;58.0047;1;2;10;0;0
com.naman14.timber.slidinguppanel.ViewDragHelper.canScroll(View, boolean, int, int, int, int);2;0.2727;10;0;34.6667;17458.4761;0.2243;94;41;503.6099;34;0.0;1;47.3663;3;10;12;1;6
com.naman14.timber.slidinguppanel.ViewDragHelper.cancel();1;0.5;1;0;5.25;226.7216;0.0124;13;10;43.1851;12;1.0;0;64.928;1;2;3;0;0
com.naman14.timber.slidinguppanel.ViewDragHelper.captureChildView(View, int);1;0.6667;2;0;7.0;756.3374;0.0277;25;20;108.0482;18;1.0;0;58.2862;1;2;7;0;2
com.naman14.timber.slidinguppanel.ViewDragHelper.checkNewEdgeDrag(float, float, int, int);1;1.0;2;0;20.9667;7652.8333;0.1294;73;32;365.0;15;1.0;0;56.0939;1;10;12;0;4
com.naman14.timber.slidinguppanel.ViewDragHelper.checkTouchSlop(View, float, float);1;0.6667;3;0;18.0;4848.1859;0.0955;58;25;269.3437;25;1.0;0;52.2512;1;6;7;0;3
com.naman14.timber.slidinguppanel.ViewDragHelper.checkTouchSlop(int);1;0.0;0;1;6.25;599.4267;0.0237;23;18;95.9083;23;0.5;1;56.2995;2;3;5;1;1
com.naman14.timber.slidinguppanel.ViewDragHelper.checkTouchSlop(int, int);1;0.5;1;0;19.9286;7174.2857;0.124;72;32;360.0;32;1.0;0;49.0265;1;6;13;0;2
com.naman14.timber.slidinguppanel.ViewDragHelper.clampMag(float, float, float);1;1.0;1;0;9.9;1055.3988;0.0346;28;14;106.6059;16;0.0;0;59.3657;0;4;4;0;3
com.naman14.timber.slidinguppanel.ViewDragHelper.clampMag(int, int, int);1;1.0;1;0;9.9;1055.3988;0.0346;28;14;106.6059;16;0.0;0;59.3657;0;4;4;0;3
com.naman14.timber.slidinguppanel.ViewDragHelper.clearMotionHistory();1;0.5;2;0;6.3;772.5305;0.0281;30;17;122.6239;13;1.0;0;60.9985;1;2;8;0;0
com.naman14.timber.slidinguppanel.ViewDragHelper.clearMotionHistory(int);1;0.0;0;0;8.6667;1273.5281;0.0392;34;20;146.9456;13;1.0;0;60.4524;1;2;9;0;1
com.naman14.timber.slidinguppanel.ViewDragHelper.computeAxisDuration(int, int, int);1;0.2857;6;0;15.3056;5900.2848;0.1088;74;37;385.4995;19;1.0;0;53.8541;1;3;12;0;3
com.naman14.timber.slidinguppanel.ViewDragHelper.computeSettleDuration(View, int, int, int, int);0;0.4;3;0;14.7368;7062.1518;0.1227;95;33;479.2174;17;1.0;0;54.2435;0;3;18;0;5
com.naman14.timber.slidinguppanel.ViewDragHelper.continueSettling(boolean);3;0.2143;13;0;36.4;17356.3255;0.2235;89;41;476.8221;43;1.0;0;45.2964;3;11;14;0;1
com.naman14.timber.slidinguppanel.ViewDragHelper.create(ViewGroup, Callback);0;1.0;1;0;3.75;84.2206;0.0064;8;7;22.4588;10;0.0;0;68.7864;0;1;2;0;2
com.naman14.timber.slidinguppanel.ViewDragHelper.create(ViewGroup, float, Callback);0;0.0;0;0;6.75;474.6872;0.0203;18;15;70.324;14;1.0;0;62.079;0;1;5;0;3
com.naman14.timber.slidinguppanel.ViewDragHelper.dispatchViewReleased(float, float);1;0.5;1;0;4.4;458.6918;0.0198;25;18;104.2481;15;1.0;0;60.1283;1;2;8;0;2
com.naman14.timber.slidinguppanel.ViewDragHelper.distanceInfluenceForSnapDuration(float);0;1.0;1;1;4.1667;150.0;0.0094;12;8;36.0;5;0.0;0;73.9411;0;1;2;0;1
com.naman14.timber.slidinguppanel.ViewDragHelper.dragTo(int, int, int, int);1;0.2857;7;0;21.9231;7693.6169;0.1299;73;28;350.9369;20;1.0;0;53.5893;1;5;12;0;4
com.naman14.timber.slidinguppanel.ViewDragHelper.ensureMotionHistorySizeForId(int);2;1.0;1;1;18.48;11648.7545;0.1713;121;37;630.3439;27;0.875;0;48.9888;2;4;16;0;1
com.naman14.timber.slidinguppanel.ViewDragHelper.findTopChildUnder(int, int);1;0.4286;7;0;16.15;3455.6145;0.0762;45;27;213.9699;19;1.0;1;55.561;2;6;7;1;2
com.naman14.timber.slidinguppanel.ViewDragHelper.flingCapturedView(int, int, int, int);1;0.5;5;0;9.5455;1525.5063;0.0442;34;26;159.815;21;1.0;0;55.6497;1;2;10;0;4
com.naman14.timber.slidinguppanel.ViewDragHelper.forceSettleCapturedViewAt(int, int, int, int);1;0.3333;4;0;12.1875;3501.9975;0.0769;58;31;287.3434;25;1.0;0;52.1475;1;3;13;0;4
com.naman14.timber.slidinguppanel.ViewDragHelper.getActivePointerId();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;7;1.0;0;75.2416;0;1;1;0;0
com.naman14.timber.slidinguppanel.ViewDragHelper.getCapturedView();0;0.0;0;0;1.0;4.7549;0.0009;3;3;4.7549;6;1.0;0;78.8098;0;1;1;0;0
com.naman14.timber.slidinguppanel.ViewDragHelper.getEdgeSize();0;0.0;0;0;1.5;15.0;0.002;5;4;10.0;10;1.0;0;71.184;0;1;1;0;0
